id_celda,sitio,tecnologia,banda_mhz,tipo_sector,partido_comuna,comuna,localidad,provincia,region,subregion,cabecera
LCN132B,CN132,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEL PARQUE,CABA,AMBA,CF,CAPITAL FEDERAL
LCN132C,CN132,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEL PARQUE,CABA,AMBA,CF,CAPITAL FEDERAL
LCN132H,CN132,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEL PARQUE,CABA,AMBA,CF,CAPITAL FEDERAL
LCN133H,CN133,4G,1700/2100,Indoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN133I,CN133,4G,1700/2100,Indoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN133J,CN133,4G,1700/2100,Indoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN135A,CN135,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN135C,CN135,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN135I,CN135,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN136A,CN136,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN136C,CN136,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN136H,CN136,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN138B,CN138,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN138H,CN138,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN138I,CN138,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN142A,CN142,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEVOTO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN142B,CN142,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEVOTO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN142H,CN142,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEVOTO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN142J,CN142,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEVOTO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN150C,CN150,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN150H,CN150,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN155C,CN155,4G,1700/2100,Outdoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN155H,CN155,4G,1700/2100,Indoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN156C,CN156,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN162A,CN162,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN162H,CN162,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN169H,CN169,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN172B,CN172,4G,1700/2100,Outdoor,CABA COMUNA 15,15,CHACARITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN176A,CN176,4G,1700/2100,Outdoor,CABA COMUNA 02,2,RECOLETA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN176B,CN176,4G,1700/2100,Outdoor,CABA COMUNA 02,2,RECOLETA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN176C,CN176,4G,1700/2100,Outdoor,CABA COMUNA 02,2,RECOLETA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN176H,CN176,4G,1700/2100,Outdoor,CABA COMUNA 02,2,RECOLETA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN178H,CN178,4G,1700/2100,Outdoor,CABA COMUNA 05,5,ALMAGRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN178I,CN178,4G,1700/2100,Outdoor,CABA COMUNA 05,5,ALMAGRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN182A,CN182,4G,1700/2100,Outdoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN182B,CN182,4G,1700/2100,Outdoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN182H,CN182,4G,1700/2100,Outdoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN182J,CN182,4G,1700/2100,Outdoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN184B,CN184,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA PUEYRREDON,CABA,AMBA,CF,CAPITAL FEDERAL
LCN184H,CN184,4G,1700/2100,Indoor,CABA COMUNA 12,12,VILLA PUEYRREDON,CABA,AMBA,CF,CAPITAL FEDERAL
LCN184I,CN184,4G,1700/2100,Indoor,CABA COMUNA 12,12,VILLA PUEYRREDON,CABA,AMBA,CF,CAPITAL FEDERAL
LCN187B,CN187,4G,1700/2100,Outdoor,CABA COMUNA 10,10,VERSALLES,CABA,AMBA,CF,CAPITAL FEDERAL
LCN187C,CN187,4G,1700/2100,Outdoor,CABA COMUNA 10,10,VERSALLES,CABA,AMBA,CF,CAPITAL FEDERAL
LCN187H,CN187,4G,1700/2100,Outdoor,CABA COMUNA 10,10,VERSALLES,CABA,AMBA,CF,CAPITAL FEDERAL
LCN188I,CN188,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEVOTO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN188J,CN188,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEVOTO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN190J,CN190,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN191A,CN191,4G,1700/2100,Outdoor,CABA COMUNA 10,10,MONTE CASTRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN191C,CN191,4G,1700/2100,Outdoor,CABA COMUNA 10,10,MONTE CASTRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN191H,CN191,4G,1700/2100,Outdoor,CABA COMUNA 10,10,MONTE CASTRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN192A,CN192,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN193A,CN193,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN193C,CN193,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN194J,CN194,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA PUEYRREDON,CABA,AMBA,CF,CAPITAL FEDERAL
LCN195C,CN195,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN195H,CN195,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN199B,CN199,4G,1700/2100,Outdoor,CABA COMUNA 06,6,CABALLITO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN199I,CN199,4G,1700/2100,Outdoor,CABA COMUNA 06,6,CABALLITO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN201C,CN201,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN202C,CN202,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN202H,CN202,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN202J,CN202,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN205H,CN205,4G,1700/2100,Outdoor,CABA COMUNA 03,3,BALVANERA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN206C,CN206,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN206H,CN206,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN207A,CN207,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN209A,CN209,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN209B,CN209,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN209I,CN209,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN211B,CN211,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN211H,CN211,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN211J,CN211,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN213J,CN213,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN214H,CN214,4G,1700/2100,Outdoor,CABA COMUNA 10,10,VERSALLES,CABA,AMBA,CF,CAPITAL FEDERAL
LCN215B,CN215,4G,1700/2100,Outdoor,CABA COMUNA 10,10,VILLA REAL,CABA,AMBA,CF,CAPITAL FEDERAL
LCN215C,CN215,4G,1700/2100,Outdoor,CABA COMUNA 10,10,VILLA REAL,CABA,AMBA,CF,CAPITAL FEDERAL
LCN215H,CN215,4G,1700/2100,Outdoor,CABA COMUNA 10,10,VILLA REAL,CABA,AMBA,CF,CAPITAL FEDERAL
LCN216C,CN216,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN216I,CN216,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN216J,CN216,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN219I,CN219,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN225A,CN225,4G,1700/2100,Outdoor,CABA COMUNA 06,6,CABALLITO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN225B,CN225,4G,1700/2100,Outdoor,CABA COMUNA 06,6,CABALLITO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN225H,CN225,4G,1700/2100,Outdoor,CABA COMUNA 06,6,CABALLITO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN225J,CN225,4G,1700/2100,Outdoor,CABA COMUNA 06,6,CABALLITO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN226B,CN226,4G,1700/2100,Outdoor,CABA COMUNA 06,6,CABALLITO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN226C,CN226,4G,1700/2100,Outdoor,CABA COMUNA 06,6,CABALLITO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN229A,CN229,4G,1700/2100,Outdoor,CABA COMUNA 06,6,CABALLITO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN230B,CN230,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA GENERAL MITRE,CABA,AMBA,CF,CAPITAL FEDERAL
LCN231B,CN231,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA SANTA RITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN231C,CN231,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA SANTA RITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN231I,CN231,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA SANTA RITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN231J,CN231,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA SANTA RITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN232A,CN232,4G,1700/2100,Outdoor,CABA COMUNA 05,5,ALMAGRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN232B,CN232,4G,1700/2100,Outdoor,CABA COMUNA 05,5,ALMAGRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN233B,CN233,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN234H,CN234,4G,1700/2100,Outdoor,CABA COMUNA 15,15,CHACARITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN234I,CN234,4G,1700/2100,Outdoor,CABA COMUNA 15,15,CHACARITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN234J,CN234,4G,1700/2100,Outdoor,CABA COMUNA 15,15,CHACARITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN236A,CN236,4G,1700/2100,Outdoor,CABA COMUNA 15,15,PATERNAL,CABA,AMBA,CF,CAPITAL FEDERAL
LCN236I,CN236,4G,1700/2100,Outdoor,CABA COMUNA 15,15,PATERNAL,CABA,AMBA,CF,CAPITAL FEDERAL
LCN237B,CN237,4G,1700/2100,Outdoor,CABA COMUNA 15,15,CHACARITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN237C,CN237,4G,1700/2100,Outdoor,CABA COMUNA 15,15,CHACARITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN238I,CN238,4G,1700/2100,Outdoor,CABA COMUNA 15,15,CHACARITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN239A,CN239,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN243A,CN243,4G,1700/2100,Outdoor,CABA COMUNA 03,3,BALVANERA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN243C,CN243,4G,1700/2100,Outdoor,CABA COMUNA 03,3,BALVANERA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN243J,CN243,4G,1700/2100,Outdoor,CABA COMUNA 03,3,BALVANERA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN244B,CN244,4G,1700/2100,Outdoor,CABA COMUNA 02,2,RECOLETA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN244C,CN244,4G,1700/2100,Outdoor,CABA COMUNA 02,2,RECOLETA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN245A,CN245,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN245I,CN245,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN247A,CN247,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN247D,CN247,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN248H,CN248,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN252A,CN252,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA ORTUZAR,CABA,AMBA,CF,CAPITAL FEDERAL
LCN253A,CN253,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN255B,CN255,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN256B,CN256,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN256C,CN256,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN256J,CN256,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN262B,CN262,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA PUEYRREDON,CABA,AMBA,CF,CAPITAL FEDERAL
LCN262J,CN262,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA PUEYRREDON,CABA,AMBA,CF,CAPITAL FEDERAL
LCN263J,CN263,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEVOTO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN265C,CN265,4G,1700/2100,Outdoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN265D,CN265,4G,1700/2100,Outdoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN265F,CN265,4G,1700/2100,Outdoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN265H,CN265,4G,1700/2100,Outdoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN265J,CN265,4G,1700/2100,Outdoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN265K,CN265,4G,1700/2100,Outdoor,CABA COMUNA 01,1,RETIRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN267B,CN267,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEVOTO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN272C,CN272,4G,1700/2100,Outdoor,CABA COMUNA 03,3,BALVANERA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN272I,CN272,4G,1700/2100,Outdoor,CABA COMUNA 03,3,BALVANERA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN272J,CN272,4G,1700/2100,Outdoor,CABA COMUNA 03,3,BALVANERA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN274C,CN274,4G,1700/2100,Outdoor,CABA COMUNA 13,13,NUÑEZ,CABA,AMBA,CF,CAPITAL FEDERAL
LCN274H,CN274,4G,1700/2100,Outdoor,CABA COMUNA 13,13,NUÑEZ,CABA,AMBA,CF,CAPITAL FEDERAL
LCN274I,CN274,4G,1700/2100,Outdoor,CABA COMUNA 13,13,NUÑEZ,CABA,AMBA,CF,CAPITAL FEDERAL
LCN276B,CN276,4G,1700/2100,Outdoor,CABA COMUNA 12,12,COGHLAND,CABA,AMBA,CF,CAPITAL FEDERAL
LCN277H,CN277,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN277I,CN277,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN277J,CN277,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN278B,CN278,4G,1700/2100,Outdoor,CABA COMUNA 05,5,ALMAGRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN278J,CN278,4G,1700/2100,Outdoor,CABA COMUNA 05,5,ALMAGRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN279H,CN279,4G,1700/2100,Outdoor,CABA COMUNA 05,5,ALMAGRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN279I,CN279,4G,1700/2100,Outdoor,CABA COMUNA 05,5,ALMAGRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN280C,CN280,4G,1700/2100,Outdoor,CABA COMUNA 07,7,FLORES,CABA,AMBA,CF,CAPITAL FEDERAL
LCN281A,CN281,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA SANTA RITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN281J,CN281,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA SANTA RITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN284J,CN284,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN286A,CN286,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN286B,CN286,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN286C,CN286,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN294I,CN294,4G,1700/2100,Outdoor,CABA COMUNA 15,15,CHACARITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN295I,CN295,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN296C,CN296,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN296J,CN296,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN298B,CN298,4G,1700/2100,Outdoor,CABA COMUNA 05,5,ALMAGRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN298I,CN298,4G,1700/2100,Outdoor,CABA COMUNA 05,5,ALMAGRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN299B,CN299,4G,1700/2100,Outdoor,CABA COMUNA 15,15,PATERNAL,CABA,AMBA,CF,CAPITAL FEDERAL
LCN299C,CN299,4G,1700/2100,Outdoor,CABA COMUNA 15,15,PATERNAL,CABA,AMBA,CF,CAPITAL FEDERAL
LCN299I,CN299,4G,1700/2100,Outdoor,CABA COMUNA 15,15,PATERNAL,CABA,AMBA,CF,CAPITAL FEDERAL
LCN300B,CN300,4G,1700/2100,Outdoor,CABA COMUNA 15,15,PATERNAL,CABA,AMBA,CF,CAPITAL FEDERAL
LCN300I,CN300,4G,1700/2100,Outdoor,CABA COMUNA 15,15,PATERNAL,CABA,AMBA,CF,CAPITAL FEDERAL
VAC025Z,AC025,3G,1900,Outdoor,CAPITAL,0,SALTA,SALTA,INT,N,NOA
LCN301I,CN301,4G,1700/2100,Outdoor,CABA COMUNA 15,15,PARQUE CHAS,CABA,AMBA,CF,CAPITAL FEDERAL
LCN302A,CN302,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN302B,CN302,4G,1700/2100,Outdoor,CABA COMUNA 12,12,VILLA URQUIZA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN303H,CN303,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEVOTO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN307A,CN307,4G,1700/2100,Outdoor,CABA COMUNA 12,12,SAAVEDRA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN307B,CN307,4G,1700/2100,Outdoor,CABA COMUNA 12,12,SAAVEDRA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN307C,CN307,4G,1700/2100,Outdoor,CABA COMUNA 12,12,SAAVEDRA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN308A,CN308,4G,1700/2100,Outdoor,CABA COMUNA 13,13,NUÑEZ,CABA,AMBA,CF,CAPITAL FEDERAL
LCN309B,CN309,4G,1700/2100,Outdoor,CABA COMUNA 13,13,BELGRANO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN311C,CN311,4G,1700/2100,Outdoor,CABA COMUNA 15,15,CHACARITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN311H,CN311,4G,1700/2100,Outdoor,CABA COMUNA 15,15,CHACARITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN311I,CN311,4G,1700/2100,Outdoor,CABA COMUNA 15,15,CHACARITA,CABA,AMBA,CF,CAPITAL FEDERAL
LCN312C,CN312,4G,1700/2100,Outdoor,CABA COMUNA 13,13,COLEGIALES,CABA,AMBA,CF,CAPITAL FEDERAL
LCN313I,CN313,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEL PARQUE,CABA,AMBA,CF,CAPITAL FEDERAL
LCN313J,CN313,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEL PARQUE,CABA,AMBA,CF,CAPITAL FEDERAL
LCN314I,CN314,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEL PARQUE,CABA,AMBA,CF,CAPITAL FEDERAL
LCN315I,CN315,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEVOTO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN317B,CN317,4G,1700/2100,Outdoor,CABA COMUNA 10,10,MONTE CASTRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN317C,CN317,4G,1700/2100,Outdoor,CABA COMUNA 10,10,MONTE CASTRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN317H,CN317,4G,1700/2100,Outdoor,CABA COMUNA 10,10,MONTE CASTRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN317I,CN317,4G,1700/2100,Outdoor,CABA COMUNA 10,10,MONTE CASTRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN317J,CN317,4G,1700/2100,Outdoor,CABA COMUNA 10,10,MONTE CASTRO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN318A,CN318,4G,1700/2100,Outdoor,CABA COMUNA 11,11,VILLA DEL PARQUE,CABA,AMBA,CF,CAPITAL FEDERAL
LCN321C,CN321,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN322B,CN322,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN324B,CN324,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN324C,CN324,4G,1700/2100,Outdoor,CABA COMUNA 14,14,PALERMO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN325A,CN325,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN325B,CN325,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN325I,CN325,4G,1700/2100,Outdoor,CABA COMUNA 15,15,VILLA CRESPO,CABA,AMBA,CF,CAPITAL FEDERAL
LCN333I,CN333,4G,1700/2100,Outdoor,CABA COMUNA 05,5,ALMAGRO,CABA,AMBA,CF,CAPITAL FEDERAL
